Date / Time,City,State,Shape,Duration,Summary,Posted
4/8/14 21:35,Greencastle,PA,Triangle,10 minutes,"I went outside to look for mars because of the cosmic alignment. Whenever I looked South, there were 6 red lights in the sky, heading e",41740
4/8/14 00:00,Kokomo,IN,Triangle,1 hour,Bright flashing red and blue lights just hovering for a long time. ((NUFORC Note: Possible star? PD)),41740
4/7/14 21:45,Bonsall,CA,Triangle,20-30 seconds,High flying fast moving triangular shaped object outlined in multi colored lights.,41740
4/7/14 06:45,Jacksonville,FL,Triangle,1-2 minutes,Hovering triangular craft with search lights.,41740
4/5/14 23:25,Cape Canaveral,FL,Triangle,1 minute,Astronomer spots triangle with white inlaid lights passing silently at low altitude.,41740
4/5/14 22:30,San Antonio,TX,Triangle,15 minutes,UFO sighting.,41740
4/5/14 22:30,San Antonio,TX,Triangle,15 minutes,Six red lights forming a triangle was seen then disappeared in to the clouds.,41740
4/5/14 21:00,Mexico City (Mexico),,Triangle,,"Photo texted to me by a female friend who lives here in Oakbrook, Illinois and her brother lives in Mexico.",41753
4/3/14 23:00,Falls Church,VA,Triangle,2 minutes,"I saw 3 UFO's, they were shaped like a triangle, had slow flashing lights, and disappeared after 2 minutes.",41733
4/2/14 20:50,Concord,NH,Triangle,4 minutes,"8:50 last night in a northeast direction a triangle shape craft passed overhead. watched it, it banked to the left headed in a northwes",41733
4/2/14 06:00,Norcross,GA,Triangle,60,"Triangular object glowing, pulsating and slightly moving up and down.",41733
4/2/14 04:00,Columbia,TN,Triangle,2 hours,4 witnesses as sky goes insane.,41733
4/1/14 22:00,Auburn,NY,Triangle,15 minutes,Triangle-shaped craft splits in perfect halves and goes in opposite directions.,41733
4/1/14 20:30,St. Charles,MO,Triangle,3 minutes,"Four orange lights, similar looking to candle flame or fire balls of some sort, in a triangular formation floating across the sky with",41733
3/31/14 02:30,Wasilla,AK,Triangle,15 minutes,Triangle craft silently maneuvering over Wasilla at 230 am,41740
3/30/14 22:30,O'Fallon,MO,Triangle,10 minutes,"My friend and I were bow fishing near Dalbow Rd. Off of Highway 79 when we got lost following the stream, moving to different landmarks",41740
3/30/14 22:00,Cumming,GA,Triangle,Seconds,Triangular ship.,41753
3/30/14 21:30,Canton,,Triangle,Ongoing,Triangle three white lights with red center light.,41733
3/30/14 14:30,Kings Mountain,NC,Triangle,2 minutes,Black Triangle with Attached Object Moves Slowly Across Sky and then Disappears into clouds.,41733
3/30/14 10:30,Cedar Falls,IA,Triangle,15-30 seconds,"Low-flying, brisk moving, silent, boomerang/triangular shaped set of lights in a number of approximately 10-20 total lights.",41733
3/29/14 18:45,Long Beach,MS,Triangle,~10 seconds,Motionless silver triangle high in the atmosphere.,41733
3/29/14 01:00,Houston,TX,Triangle,5 seconds,Four silent triangular shaped UFOs spotted flying in formation over central Houston.,41733
3/28/14 11:03,Bethel,AK,Triangle,13 minutes,Triangle shaped and bright orange.,41733
3/27/14 21:16,Concord,NC,Triangle,1+ hour,"Multiple triangular shaped ufo's, with green and white lights.",41733
3/27/14 21:00,Frederick,MD,Triangle,20 minutes,"Triangular shaped objects flying at high speed (also one stationary) in the area of Fort detrick, MD.",41733
3/27/14 20:45,Melbourne (Australia),,Triangle,3 minutes,Set in the northern sky was a precise grouping of arrow shaped star like lights with a tail that fanned out at the end of the shaft.,41733
3/27/14 08:30,St. Petersburg,FL,Triangle,5 minutes,"Triangular, delta shaped craft with about 6 light.",41733
3/27/14 04:30,Arnold,MD,Triangle,10 minutes,Silent triangle spotted while leaving for work early in the morning.,41725
3/26/14 20:45,Mount Pleasant,SC,Triangle,8 minutes,"Silent black triangle with orange lights about 500 feet up, eerily silent",41725
3/26/14 20:45,Dudley,GA,Triangle,2-5 minutes,"Amber colored lights, dropped straight down to tree top altitude triangle in shape Laurens County, Georgia",41733
3/26/14 03:00,Sykesville,MD,Triangle,1 minute,"Green, red, yellow triangle object near Liberty Dam.",41733
3/25/14 21:10,Nine Mile Falls,WA,Triangle,10 seconds,Triangle shaped object with 3 lights.,41725
3/24/14 15:00,Rakhine State (Myanmar),,Triangle,15,"One UFO was sighted Maught Pya village of Pya Yune Ga Island, Rakhine state.

Ball/umberlla shape. Making no noice.3 coloured with",41733
3/24/14 14:20,Buford,GA,Triangle,45 seconds,The craft appeared to ascend above the tree line and then began to fly away. No noise till it had passed. Rumble sound and vibration. 3,41725
3/24/14 05:53,Lancaster,CA,Triangle,3 minutes,Three Silver Reflective Triangular Shaped Objects Over Lancaster CA Sky With Two Other UFO's,41733
3/23/14 23:35,Lancaster,PA,Triangle,30 minutes,"Large triangular object, 3 lights, moving south very slowly.",41725
3/21/14 21:10,Parsippany,NJ,Triangle,5 seconds,It is a very clear night here in New Jersey. I was walking in my complex when I started to look up at the stars since they were so visi,41725
3/21/14 19:15,Kennesaw,GA,Triangle,~2 minutes,"Dark triangular craft, 3 White Lights and One Red Light in Center, Flying Very Low and Fast (maybe 300 ft) - No Sound Of Any Kind",41725
3/20/14 21:28,Sevierville,TN,Triangle,3 minutes,A Triangle object.,41725
3/20/14 19:45,Harrisville,RI,Triangle,3,"Saw a triangle shaped object with lights that didn't move, then abruptly took off.",41719
3/19/14 21:50,Candler,NC,Triangle,1.5-2 seconds,Bright triangular object seen over major interstate highway near medium size city.,41725
3/19/14 21:45,Sanford,FL,Triangle,2.5 minutes,V-shaped Three Bright Lights in triangular formation; flying and hovering low in the sky. Three witnesses,41719
3/19/14 21:00,Ormond Beach,FL,Triangle,15 minutes,V-Shaped cloudy object with 6 lights.,41719
3/19/14 07:40,Regina (Canada),SK,Triangle,15 seconds,"Mirrored triangular shaped object March 19, 2014.",41719
3/19/14 02:00,Lakeland,FL,Triangle,hours,Shape shifting objects all over central Florida Sky.,41719
3/18/14 22:25,Brampton (Canada),ON,Triangle,5 seconds,"Green triangular light, bigger and slower than a shooting star with bluish trail northwest over Brampton.",41719
3/18/14 20:50,Ropar (India),,Triangle,83 seconds,"Triangular shaped object with three lights witnessed my son and mother, India.",41716
3/18/14 15:00,Gresham,OR,Triangle,Seconds,UFO's recorded from my RC airplane. Debunk this!,41978
3/16/14 01:25,Sweetwater,TN,Triangle,3 hours,((HOAX??)) I was setting in my room when i heard a low bass like sound so like i would normally do i got up to see,41716
3/15/14 15:30,Hazlet,NJ,Triangle,4 seconds,It was a V shaped craft moving at a speed west to east 3 to 4 times faster than any jet. Its V shape against the blue sky was clear.,41719
3/15/14 06:55,Taylorsville,UT,Triangle,2 minutes,"A Rectangular object with red, blue and white lights was hovering early in the morning.",41716
3/14/14 21:30,Philipsburg,PA,Triangle,40 minutes,My wife noted a strange object hovering to the east of our residence. She called me to the window to see it. It was several hundred y,41725
3/13/14 20:55,Perkasie,PA,Triangle,5-10 minutes,"Viewed a triangular craft with only 2 steady white lights and 2 flashing red lights which flew low, slow and almost silent.",41716
3/13/14 13:35,Jupiter,FL,Triangle,5 minutes,"Craft spotted in broad day light, disappearing and reappearing three times moving in different directions each time before vanishing.",41716
3/11/14 20:25,Mauldin,SC,Triangle,2 minutes,3 reddish orange oval shaped craft gliding across the sky in formation right over my house.,41716
3/10/14 23:15,Cary,NC,Triangle,45 seconds,"Black Triangle over Cary, N.C. Accompanied by Three Black Helicopters.",41716
3/10/14 20:00,Raymond,NH,Triangle,5 minutes,It was three bright white lights evenly spaced out to form a triangle and appeared to all be on one craft.,41716
3/10/14 04:00,Ainsworth,IA,Triangle,3 minutes,TRIANGLE CRAFT SEEN AGAIN IN AINSWORTH!,41716
3/9/14 19:40,Rochester,MN,Triangle,1 minute,"Huge, black, completely silent, slow gliding triangle. Cruised by close to the ground.",41716
3/8/14 23:55,Birmingham (UK/Birmingham),,Triangle,5 seconds,"Two elongated triangle shaped craft, no noise or lights,one behind the other, Birmingham, England. March 8 2014.",41716
3/8/14 20:00,Moncure,NC,Triangle,3 minutes,"Hovering, Very low, Then moving slowly, no sound. Triangular, 2 white lights, one red did not blink.",41716
3/8/14 03:00,Everett/Snohomish,WA,Triangle,4+ minutes,"Three lights were HOVERING closely or together over Everett/Snohomish flatlands in early AM, as seen from I-5.",41716
3/6/14 20:00,Albuquerque,NM,Triangle,2 hours,I've seen crafts that make me think that we are big alone.,41716
3/5/14 21:24,Crouse,NC,Triangle,2 minutes,triangle lights over lincoln county area nc,41716
3/5/14 20:07,Lacy Springs,AL,Triangle,15 minutes,"Large, triangular UFO seen outside Huntsville doing incredible maneuvers close to the ground.",41716
3/5/14 18:40,Hudson,NH,Triangle,2 minutes,"Dark gray triangle with red lights on tips, moved slowly and no sound coming from it.",41716
3/5/14 04:34,Modesto,CA,Triangle,5 seconds,"I was up early on my computer doing email. No inside room lights were on just my monitor, so the room was dark. My monitor is 2 feet n",41716
3/4/14 22:04,Turlock,CA,Triangle,90 seconds,"Large triangular object spotted over Turlock, California.",41716
3/4/14 22:00,Turlock,CA,Triangle,5-10 minutes,Giant Black Triangle,41716
3/4/14 19:39,Tucson,AZ,Triangle,5 minutes,"Tucson sighting from Catalina Foothills: 4 lights, triangle formation, moving low and silent in a northwest direction in the Tucson sky",41716
3/3/14 21:00,Augusta,GA,Triangle,15 seconds,I saw three bright white lights hovering in the same spot in a triangle formation.,41716
3/2/14 02:00,Elizabeth,IN,Triangle,10 minutes,"5 aircraft flying low at slow speed appear to be flying in line, white and red lights, witnessed by two people",41716
3/1/14 22:30,Mira Loma,CA,Triangle,3 minutes,Nine bright orange flying objects,42083
3/1/14 19:40,Tampa,FL,Triangle,5 minutes,String of blinking red light aircraft.,41716
2/28/14 00:00,Fort Wayne,IN,Triangle,,"It was triangular with 3 different colors of lights (red, orange and yellow) there was just 1 ufo. It just flew around.",41716
2/28/14 22:00,Gorham,ME,Triangle,10 minutes,Three separate objects proceeding one by one towards the same direction.,41716
2/27/14 22:55,Hixson,TN,Triangle,12 seconds,Triangular object with no lights gliding across the night sky.,41716
2/27/14 21:00,Montgomery/Millbrook,AL,Triangle,10 minutes,Triangle shaped ufo with white lights.,41716
2/26/14 13:00,Seattle,WA,Triangle,5 minutes,"((NUFORC Note: Witness provides no information. Photos are of a ""sun dog,"" not a UFO. PD))",41697
2/24/14 19:00,Blythe,CA,Triangle,5 minutes,3 lights flying in triangle formation traveling east.,41697
2/24/14 18:20,Salem,NH,Triangle,90 seconds,Clearly a triangular craft with a white light on each corner and slowly blinking red light in the center,41716
2/24/14 00:00,Orlando,FL,Triangle,15 minutes,Triangular shaped aircraft followed by helicopter above 535.,41697
2/23/14 21:30,Kilmarnock,VA,Triangle,3 seconds,"Large, silent, high-flying speedy aircraft with triangle light alignment frightens skeptic.",41697
2/23/14 20:15,Loganville,GA,Triangle,3 minutes,Triangular shaped object with 3 bright rectangle lights and one red flashing light.,41697
2/23/14 19:32,Olean,NY,Triangle,1-2 minutes,Wispy clouds then triangle shaped craft.,41697
2/22/14 22:30,Tunkhannock,PA,Triangle,45 seconds,My husband saw two lights in the sky relatively close to the terrain. We stopped at the main stoplight in town.,41697
2/22/14 20:53,Wilton,ME,Triangle,5 minutes,"Flying in Wilton hovered in the sky, had red, blue, green lights. Moved like nothing ever seen before hovered then moved side to side.",41697
2/21/14 22:20,New Orleans,LA,Triangle,5 seconds,Very clear night. On back porch looking at stars which is rare for New Orleans.,41697
2/21/14 22:00,Raleigh,NC,Triangle,10 minutes,"3 crafts flying in a very symmetrical triangle formation. They continued to fly across the sky in that way, always in a triangle.",41697
2/21/14 19:10,Bend,OR,Triangle,15 minutes,Triangular shaped object with moving lights moving in side to side motion before disappearing.,41697
2/20/14 02:30,Fowler,IN,Triangle,3 minutes,Red triangle shaped light emitting yellow lights seen hovering. My husband and I are spooked!,41949
2/19/14 20:45,Bakersfield,CA,Triangle,7 minutes,Strange low flying object in nights sky.,41691
2/18/14 20:50,Wentzville,MO,Triangle,15 seconds,"Dark gray boomerang craft, no lights, gliding across Wentzville, MO, sky.",41691
2/17/14 22:30,Hopewell,VA,Triangle,10 minutes,UFO above my home.,41691
2/17/14 22:00,Dallas,TX,Triangle,3 minutes,Triangle UFO in Dallas.,41691
2/17/14 18:30,Milwaukie,OR,Triangle,1 minute,Triangle-shaped with lights.,41691
2/15/14 23:30,Boynton Beach,FL,Triangle,10 minutes,"6 orange triangular craft flying north to south, flying in pairs of 2, about a minute apart....very bright and very fast.",41691
2/15/14 18:14,Arvada,CO,Triangle,2 minutes,Red Orbs.,41691
2/15/14 01:20,Clearwater,FL,Triangle,2 minutes,Triangular light formation.,41846
2/14/14 06:25,Calhoun,GA,Triangle,40 minutes,UFO object followed us over 5 miles and then when I returned home was seen again across from home.,41691
2/11/14 23:15,Nineveh,IN,Triangle,30 seconds,"Triangle unidentified aircraft with 3 lights along the back instead of the usual triangle pattern, light in middle was brighter.",41684
2/11/14 20:17,Ammon,ID,Triangle,~10 seconds,"I was outside, the shape was triangular.. It was moving so quickly. it disappeared behind some trees… I just ran inside. i never hea",41684
2/11/14 18:40,Ljubljana-Siska (Slovenia),,Triangle,15 seconds,Ufo sighting 2/11/2014 18.40h.,41684
2/10/14 20:35,Oakville,CT,Triangle,3 minutes,2 triangular shaped crafts flying in tight formation.,41684
2/10/14 20:30,Wilmington,NC,Triangle,5 minutes,((HOAX??)) Huge traingle craft with 3 light and a bright red light in the middle that did not make any noise just floated.,41716
2/8/14 03:00,Arlington,WI,Triangle,30 seconds,Triangular Craft moving at high speeds- changing elevation several times- Orange perimiter lights- Red glowing/pulsing light in middle,41684
2/8/14 01:00,Louisville,OH,Triangle,10 minutes,Isn’t the first time we have seen these. Moved West to East. Red/Orange colored lights. They stopped and hover for a few minutes.,41684
2/7/14 23:40,Woodland Hills,CA,Triangle,25 minutes,Bright row of lights over Woodland Hills.,41684
2/7/14 21:30,Sarnia (Canada),ON,Triangle,1-2 minutes,Triangle up to 11 light formation.,41697
2/7/14 17:18,Veradale,WA,Triangle,2 seconds,Bright white light triangle shape turns green moving extremely fast across sky 2 seconds then dissappears,41684
2/4/14 07:42,Revere,MN,Triangle,5 seconds,"Driving into work this morning heading east on hwy 14 towards Lamberton, Mn.approximately 7:40-AM. triangular shape craft investigatin",41677
2/3/14 21:00,San Jose,CA,Triangle,5 minutes,Triangular bodies with flashing lights midway between downtown and south San Jose on highway 87,41677
2/3/14 19:40,Rojales (Spain),,Triangle,60 seconds,A triangle with three bright lights !!,41677
2/2/14 21:30,Ann Arbor,MI,Triangle,30 seconds,Three bright white lights across the front of one single vehicle.,41677
2/1/14 21:09,Atlanta,GA,Triangle,2 minutes,"Triangle with green light over Atlanta, just north of downtown.",41794
